login,pokemon,coordinates,date,timestamp
admin,Weedle,"[39.44790742789395, 6.04764867160132]",2022-11-29 09:27:17,2022-11-29 09:27:17
admin,Moltres,"[14.747182477770275, 8.20593234106813]",2022-11-28 14:07:16,2022-11-28 14:07:16
admin,Dratini,"[27.490220600354025, 6.9407177339464585]",2022-11-22 21:31:26,2022-11-22 21:31:26
admin,Tentacool,"[9.325961082814338, 6.272479020914739]",2022-11-08 15:28:30,2022-11-08 15:28:30
admin,Magikarp,"[33.867839908098226, 8.793681819100001]",2022-11-17 19:20:50,2022-11-17 19:20:50
admin,Rhyhorn,"[3.7075864618834853, 2.40140484990547]",2022-11-07 01:39:56,2022-11-07 01:39:56
admin,Hitmonlee,"[34.770626670358695, 8.45206881583168]",2022-12-01 03:57:39,2022-12-01 03:57:39
admin,Bulbasaur,"[28.736956859352574, 2.248622561501005]",2022-11-30 12:09:32,2022-11-30 12:09:32
admin,Bellsprout,"[3.6064142163739943, 1.0777630551517337]",2022-11-06 22:25:12,2022-11-06 22:25:12
admin,Tauros,"[0.0341737936771036, 8.976478518453625]",2022-11-07 19:16:34,2022-11-07 19:16:34
admin,Venonat,"[32.90425110997013, 2.6627384263783496]",2022-11-09 02:51:40,2022-11-09 02:51:40
admin,Wartortle,"[24.125757186138856, 7.85310966586297]",2022-11-29 23:22:51,2022-11-29 23:22:51
admin,Koffing,"[33.56213518596802, 6.812984815632993]",2022-11-06 07:02:04,2022-11-06 07:02:04
admin,Gengar,"[22.169658584151193, 4.788120924510605]",2022-11-09 07:46:10,2022-11-09 07:46:10
admin,Butterfree,"[15.569994962272835, 6.721650330160558]",2022-11-06 10:50:46,2022-11-06 10:50:46
admin,Growlithe,"[5.341246011201135, 7.977285649833481]",2022-11-12 17:03:54,2022-11-12 17:03:54
admin,Articuno,"[0.28416244798564083, 2.131544459057916]",2022-11-05 15:28:40,2022-11-05 15:28:40
admin,Articuno,"[30.850415237745214, 8.369854156255514]",2022-11-23 19:24:21,2022-11-23 19:24:21
admin,Eevee,"[20.060090024321028, 6.6218169550264525]",2022-11-18 15:43:06,2022-11-18 15:43:06
admin,Gengar,"[21.230963700631666, 5.000625323646917]",2022-11-07 11:38:55,2022-11-07 11:38:55
admin,Slowpoke,"[5.329218958476085, 7.034885861290995]",2022-11-12 08:46:49,2022-11-12 08:46:49
admin,Kingler,"[2.1720247545262916, 5.794663414746349]",2022-11-27 11:24:07,2022-11-27 11:24:07
admin,Tentacruel,"[29.767406563426945, 9.34000371894254]",2022-11-18 00:35:31,2022-11-18 00:35:31
admin,Jigglypuff,"[17.28917842413118, 0.8390825978464977]",2022-11-19 10:47:36,2022-11-19 10:47:36
admin,Kadabra,"[2.0395288409975665, 8.438292286710043]",2022-11-22 15:28:18,2022-11-22 15:28:18
admin,Oddish,"[5.807357085826581, 3.6016816029056886]",2022-11-12 03:01:51,2022-11-12 03:01:51
admin,Weezing,"[30.191390391981, 7.393786411094013]",2022-11-05 05:31:47,2022-11-05 05:31:47
admin,Golbat,"[3.956476099614825, 3.9032688264028925]",2022-11-11 05:20:58,2022-11-11 05:20:58
admin,Marowak,"[27.93663633929397, 5.881508181743306]",2022-11-12 13:22:27,2022-11-12 13:22:27
admin,Alakazam,"[37.49011362284861, 1.6169352758495636]",2022-11-17 09:37:44,2022-11-17 09:37:44
admin,Doduo,"[33.02218191162334, 1.6616381707360461]",2022-11-13 05:48:18,2022-11-13 05:48:18
admin,Nidoran♂,"[33.93600823843275, 2.2091393659617298]",2022-11-27 00:35:31,2022-11-27 00:35:31
admin,Dewgong,"[37.38596556677147, 1.9368465253622336]",2022-11-09 20:08:29,2022-11-09 20:08:29
admin,Weepinbell,"[35.973658252051294, 3.865616471818145]",2022-11-06 11:35:05,2022-11-06 11:35:05
admin,Growlithe,"[9.203441435874122, 7.62962693203087]",2022-11-12 15:37:03,2022-11-12 15:37:03
admin,Exeggcute,"[8.239142679591577, 1.5543365218605698]",2022-11-17 12:40:12,2022-11-17 12:40:12
admin,Charizard,"[24.762317478473143, 3.6906102621171666]",2022-11-07 11:21:39,2022-11-07 11:21:39
admin,Machamp,"[23.1058902057536, 5.1021762698915465]",2022-12-01 09:13:22,2022-12-01 09:13:22
admin,Mewtwo,"[36.684017704881065, 9.52533047079655]",2022-12-02 15:51:07,2022-12-02 15:51:07
admin,Charmeleon,"[0.05310017714857729, 0.7435076839591537]",2022-11-05 08:52:17,2022-11-05 08:52:17
admin,Grimer,"[7.092976392223598, 4.8246125677937215]",2022-11-25 08:07:43,2022-11-25 08:07:43
admin,Blastoise,"[39.720794285989854, 7.603846861757125]",2022-11-27 15:00:30,2022-11-27 15:00:30
admin,Graveler,"[18.763233347354355, 2.425187110045528]",2022-11-15 22:41:52,2022-11-15 22:41:52
admin,Lickitung,"[27.720283513062924, 5.9656067655565685]",2022-11-10 04:36:22,2022-11-10 04:36:22
admin,Clefairy,"[6.077998673614893, 9.163550677021016]",2022-12-01 09:21:17,2022-12-01 09:21:17
admin,Muk,"[39.27952857351768, 8.492518171363558]",2022-11-19 05:01:05,2022-11-19 05:01:05
admin,Rapidash,"[39.605503956997985, 0.22095068591822975]",2022-11-27 19:12:55,2022-11-27 19:12:55
admin,Golem,"[30.122253095488908, 2.772136805164237]",2022-11-06 22:10:57,2022-11-06 22:10:57
admin,Golbat,"[4.4582591649256775, 2.143496481894865]",2022-11-13 23:41:53,2022-11-13 23:41:53
admin,Rhyhorn,"[13.89656056920697, 9.133169717857035]",2022-11-14 10:06:42,2022-11-14 10:06:42
admin,Pidgey,"[18.383754068841714, 2.475662416169807]",2022-11-19 18:57:03,2022-11-19 18:57:03
admin,Hitmonlee,"[33.49687718557244, 4.985409288917734]",2022-11-23 17:53:21,2022-11-23 17:53:21
admin,Magnemite,"[15.497663124550801, 8.75964014922876]",2022-11-13 02:09:30,2022-11-13 02:09:30
admin,Articuno,"[39.36062124436, 2.714867157534133]",2022-11-02 17:31:03,2022-11-02 17:31:03
admin,Weezing,"[7.618595396946515, 9.915806575538666]",2022-11-23 06:57:38,2022-11-23 06:57:38
admin,Tentacool,"[1.5430126861185656, 0.7507203720894629]",2022-11-05 01:54:46,2022-11-05 01:54:46
admin,Omanyte,"[36.05225140531908, 9.449283527691104]",2022-11-12 03:13:34,2022-11-12 03:13:34
admin,Arcanine,"[27.579186131124672, 9.955304580994369]",2022-11-04 12:55:31,2022-11-04 12:55:31
admin,Poliwhirl,"[37.89715409368291, 4.606905294186432]",2022-11-24 00:53:23,2022-11-24 00:53:23
admin,Clefairy,"[30.619302002955422, 2.2470052318025315]",2022-11-14 23:18:46,2022-11-14 23:18:46
admin,Machop,"[0.8606615547703989, 3.990608024756704]",2022-11-25 23:19:01,2022-11-25 23:19:01
admin,Seadra,"[14.384753317046034, 4.2778831347063235]",2022-11-07 14:33:57,2022-11-07 14:33:57
admin,Eevee,"[6.397190777058657, 9.89928213061928]",2022-11-21 22:58:25,2022-11-21 22:58:25
admin,Golduck,"[21.33704397702867, 2.0079000853457583]",2022-11-19 14:30:40,2022-11-19 14:30:40
admin,Weedle,"[26.51247363212372, 9.67977417049669]",2022-11-27 23:44:57,2022-11-27 23:44:57
admin,Electabuzz,"[27.140526678191552, 1.5697979897127812]",2022-11-20 20:39:15,2022-11-20 20:39:15
admin,Hitmonchan,"[1.2659531186974649, 3.3680898313651406]",2022-11-15 20:06:07,2022-11-15 20:06:07
admin,Alakazam,"[18.677496793509473, 5.613092203434156]",2022-11-25 10:42:15,2022-11-25 10:42:15
admin,Psyduck,"[21.40555343123826, 8.630454631086655]",2022-11-11 08:50:21,2022-11-11 08:50:21
admin,Eevee,"[23.5408218529544, 4.906589548012613]",2022-11-06 14:27:33,2022-11-06 14:27:33
admin,Tauros,"[1.987131031021967, 6.401718494493769]",2022-11-12 06:34:31,2022-11-12 06:34:31
admin,Muk,"[35.12235291401179, 2.445696103588688]",2022-11-14 08:23:28,2022-11-14 08:23:28
admin,Growlithe,"[12.740675148570336, 7.183908939429719]",2022-11-11 03:53:32,2022-11-11 03:53:32
admin,Omanyte,"[38.75366603228802, 7.273089230812397]",2022-11-14 04:10:51,2022-11-14 04:10:51
admin,Zapdos,"[18.729454646908053, 9.41263115022531]",2022-11-18 09:57:52,2022-11-18 09:57:52
admin,Weezing,"[39.04824489360052, 9.826378934805929]",2022-11-28 01:58:45,2022-11-28 01:58:45
admin,Eevee,"[0.9318301073622504, 0.5575711324644095]",2022-11-03 09:36:13,2022-11-03 09:36:13
admin,Charizard,"[31.80470921671485, 7.315127029287717]",2022-11-26 23:22:50,2022-11-26 23:22:50
admin,Machoke,"[11.034232271909751, 2.7925984392458183]",2022-11-16 06:07:51,2022-11-16 06:07:51
admin,Slowpoke,"[12.405717658707935, 1.8646131972857038]",2022-11-28 06:43:34,2022-11-28 06:43:34
admin,Blastoise,"[25.269106973999243, 7.616443907810987]",2022-11-28 17:53:57,2022-11-28 17:53:57
admin,Growlithe,"[11.841103216842459, 2.2409858203964594]",2022-11-18 16:33:21,2022-11-18 16:33:21
admin,Aerodactyl,"[16.939712836576252, 6.201162119037726]",2022-11-12 14:49:21,2022-11-12 14:49:21
admin,Weedle,"[8.83771058127965, 6.167166184365325]",2022-11-05 22:37:00,2022-11-05 22:37:00
admin,Nidoran♂,"[10.065391635813619, 1.1101893372781568]",2022-11-11 14:34:33,2022-11-11 14:34:33
admin,Clefable,"[25.477611729124888, 7.582982872948553]",2022-11-21 20:46:55,2022-11-21 20:46:55
admin,Poliwhirl,"[9.560374700128097, 4.021495879729108]",2022-11-29 15:09:18,2022-11-29 15:09:18
admin,Poliwrath,"[39.123061787721134, 5.467124404423018]",2022-11-12 13:57:01,2022-11-12 13:57:01
admin,Cubone,"[21.869987459765497, 9.64240223403038]",2022-11-22 01:35:55,2022-11-22 01:35:55
admin,Magnemite,"[8.747687985951842, 6.309283189492434]",2022-12-01 23:42:25,2022-12-01 23:42:25
admin,Metapod,"[33.67597927973363, 4.965505361301069]",2022-11-14 18:59:31,2022-11-14 18:59:31
admin,Gyarados,"[24.450781932720016, 5.795091491723774]",2022-11-06 19:08:12,2022-11-06 19:08:12
admin,Drowzee,"[14.535853452006172, 3.0704473763706064]",2022-11-26 15:05:55,2022-11-26 15:05:55
admin,Tentacruel,"[30.51997917289893, 2.01285959666483]",2022-11-30 00:36:39,2022-11-30 00:36:39
admin,Kingler,"[19.242823348153273, 7.841739834536403]",2022-11-21 08:47:09,2022-11-21 08:47:09
admin,Dragonite,"[21.66403532964447, 4.730023355516378]",2022-11-07 09:43:19,2022-11-07 09:43:19
admin,Muk,"[30.661188519812853, 2.5637524695589695]",2022-12-02 11:34:31,2022-12-02 11:34:31
admin,Kangaskhan,"[29.181166645347037, 7.068466654733441]",2022-11-11 08:14:53,2022-11-11 08:14:53
admin,Mew,"[21.126379804527566, 3.359271896047148]",2022-11-07 21:41:47,2022-11-07 21:41:47
admin,Rhyhorn,"[29.363198712245385, 3.504312960241658]",2022-11-19 22:44:29,2022-11-19 22:44:29
admin,Tangela,"[26.341654611529037, 4.288213817672657]",2022-11-29 18:26:07,2022-11-29 18:26:07
admin,Clefairy,"[22.055429790075127, 9.006277040736888]",2022-11-11 10:12:20,2022-11-11 10:12:20
admin,Parasect,"[26.377163650958746, 2.5344272351883723]",2022-11-13 04:39:28,2022-11-13 04:39:28
admin,Vaporeon,"[16.961489194502658, 6.35038915196517]",2022-11-16 19:57:21,2022-11-16 19:57:21
admin,Rapidash,"[23.095593370822996, 1.6098141932263443]",2022-12-01 04:57:33,2022-12-01 04:57:33
admin,Cloyster,"[6.503909089573137, 8.928729924193327]",2022-11-06 17:58:37,2022-11-06 17:58:37
admin,Nidoking,"[13.092165554641433, 2.106747742672784]",2022-11-26 13:12:29,2022-11-26 13:12:29
admin,Ivysaur,"[32.10040649994012, 9.93186234161996]",2022-11-11 12:43:52,2022-11-11 12:43:52
admin,Machamp,"[24.11844459998107, 3.733759154364009]",2022-11-16 14:42:36,2022-11-16 14:42:36
admin,Nidoran♀,"[19.337343246201065, 5.356617643522819]",2022-11-20 03:01:39,2022-11-20 03:01:39
admin,Nidoking,"[3.527936151404747, 5.640368918716918]",2022-11-15 19:13:27,2022-11-15 19:13:27
admin,Clefairy,"[27.72633267989376, 1.5740134245479809]",2022-11-09 17:48:44,2022-11-09 17:48:44
admin,Rhyhorn,"[23.110125840765274, 3.2550778839845917]",2022-11-27 05:48:44,2022-11-27 05:48:44
admin,Nidoking,"[8.003161233674959, 5.655057785078647]",2022-11-05 14:52:40,2022-11-05 14:52:40
admin,Sandslash,"[5.177598868373612, 0.4823794549209537]",2022-11-16 04:28:26,2022-11-16 04:28:26
admin,Omastar,"[20.74088159965674, 8.773941901379304]",2022-11-20 01:23:53,2022-11-20 01:23:53
admin,Weedle,"[16.012761936271666, 2.8376002388312074]",2022-11-11 02:05:47,2022-11-11 02:05:47
admin,Shellder,"[22.654576162518847, 7.184829919399039]",2022-11-21 04:24:30,2022-11-21 04:24:30
admin,Raichu,"[15.8194441653321, 7.875783563682872]",2022-11-22 20:36:58,2022-11-22 20:36:58
admin,Mewtwo,"[26.404687544923462, 6.071615989772231]",2022-11-20 19:43:35,2022-11-20 19:43:35
admin,Onix,"[1.0492571448810306, 4.077501601859669]",2022-11-14 23:26:46,2022-11-14 23:26:46
admin,Staryu,"[28.899887478883954, 4.981542279001339]",2022-11-27 21:28:37,2022-11-27 21:28:37
admin,Venomoth,"[23.87788822345422, 5.077519683424629]",2022-11-26 06:28:45,2022-11-26 06:28:45
admin,Sandslash,"[22.910116772227205, 5.93217410244574]",2022-11-07 19:15:56,2022-11-07 19:15:56
admin,Gastly,"[34.50817061536776, 6.600799644131293]",2022-11-02 21:35:53,2022-11-02 21:35:53
admin,Fearow,"[31.63070049395561, 2.87045169703113]",2022-11-02 23:37:56,2022-11-02 23:37:56
admin,Raichu,"[26.68233544835377, 2.264514850756699]",2022-11-29 16:38:53,2022-11-29 16:38:53
admin,Mewtwo,"[13.911544762056645, 4.891471151306247]",2022-11-24 04:14:51,2022-11-24 04:14:51
admin,Doduo,"[36.169775115284246, 8.964128568644941]",2022-11-02 16:19:06,2022-11-02 16:19:06
admin,Kakuna,"[25.57440689382431, 4.856377619866411]",2022-11-17 06:28:25,2022-11-17 06:28:25
admin,Mewtwo,"[26.801038990212348, 1.6943114268692017]",2022-11-07 07:41:45,2022-11-07 07:41:45
admin,Seaking,"[18.46357294855249, 2.1869873902767756]",2022-11-08 14:45:46,2022-11-08 14:45:46
admin,Machamp,"[22.894420758730707, 6.587071231681538]",2022-11-03 22:06:56,2022-11-03 22:06:56
admin,Cloyster,"[0.06047848573546677, 3.7986638058431845]",2022-11-03 08:28:44,2022-11-03 08:28:44
admin,Raticate,"[37.66874205552838, 8.461432504443335]",2022-11-12 06:26:49,2022-11-12 06:26:49
admin,Snorlax,"[18.948428851169353, 7.050964315120829]",2022-11-10 00:21:25,2022-11-10 00:21:25
admin,Diglett,"[9.328130340857319, 7.799390397561528]",2022-11-19 09:16:34,2022-11-19 09:16:34
admin,Machop,"[36.65493548118203, 6.718977006692253]",2022-11-16 20:06:32,2022-11-16 20:06:32
admin,Flareon,"[26.83611488686399, 2.869112578408318]",2022-11-30 01:24:26,2022-11-30 01:24:26
admin,Mew,"[0.5454473172631458, 1.998712700662264]",2022-11-05 21:00:17,2022-11-05 21:00:17
admin,Marowak,"[39.948251330199376, 5.223448672485541]",2022-11-18 20:13:17,2022-11-18 20:13:17
admin,Moltres,"[24.41469091761401, 3.530743595646956]",2022-11-30 22:35:09,2022-11-30 22:35:09
admin,Eevee,"[9.379951421964524, 1.5018711543427898]",2022-11-20 09:48:40,2022-11-20 09:48:40
admin,Nidoking,"[33.5569152378113, 0.0075619166837903595]",2022-11-24 09:42:07,2022-11-24 09:42:07
admin,Marowak,"[12.247811266889958, 0.9052534596184236]",2022-11-04 10:41:54,2022-11-04 10:41:54
admin,Bellsprout,"[20.094544624012155, 3.9705806613867143]",2022-11-13 12:15:11,2022-11-13 12:15:11
admin,Kabutops,"[22.75287191090479, 2.4613092454818353]",2022-11-08 16:26:08,2022-11-08 16:26:08
admin,Oddish,"[28.31552612263887, 1.4806502274628086]",2022-11-20 19:48:03,2022-11-20 19:48:03
admin,Zubat,"[39.9450277762616, 4.470335047126418]",2022-11-07 10:55:10,2022-11-07 10:55:10
admin,Beedrill,"[31.185672092453967, 0.12354269715002975]",2022-11-11 00:40:41,2022-11-11 00:40:41
admin,Geodude,"[20.91668456377424, 1.7755683587287951]",2022-11-10 02:05:43,2022-11-10 02:05:43
admin,Charizard,"[20.081280847250657, 7.924416910090165]",2022-11-15 08:53:30,2022-11-15 08:53:30
admin,Rapidash,"[27.579613479934526, 4.7552806557460165]",2022-11-15 16:58:10,2022-11-15 16:58:10
admin,Gloom,"[26.462489741753647, 2.327533338945731]",2022-11-06 02:11:11,2022-11-06 02:11:11
admin,Zapdos,"[13.224616036630202, 2.8683113362373303]",2022-11-20 05:21:12,2022-11-20 05:21:12
admin,Golbat,"[21.031560830260606, 8.402023104531262]",2022-11-06 14:25:19,2022-11-06 14:25:19
admin,Omanyte,"[29.088411553346685, 8.155937574408958]",2022-11-21 21:17:52,2022-11-21 21:17:52
admin,Golbat,"[2.788988376083714, 2.9110276575009806]",2022-11-28 15:25:21,2022-11-28 15:25:21
admin,Nidoqueen,"[34.95908759912211, 6.291926452017388]",2022-11-07 17:13:41,2022-11-07 17:13:41
admin,Kingler,"[29.25696515100632, 2.1263926739366115]",2022-11-11 19:27:32,2022-11-11 19:27:32
admin,Marowak,"[21.418350952929636, 9.450635438495548]",2022-11-12 09:58:40,2022-11-12 09:58:40
admin,Magmar,"[6.918252598167993, 8.545091979740485]",2022-11-19 13:20:10,2022-11-19 13:20:10
admin,Poliwrath,"[2.8053330841382085, 4.2789683648631405]",2022-11-20 12:50:14,2022-11-20 12:50:14
admin,Spearow,"[29.532064857727836, 3.6214827681263797]",2022-11-24 23:14:21,2022-11-24 23:14:21
admin,Growlithe,"[37.558592939708646, 9.235521362070521]",2022-11-19 12:26:19,2022-11-19 12:26:19
admin,Dodrio,"[37.03297371135987, 6.757418288787596]",2022-11-07 14:47:59,2022-11-07 14:47:59
admin,Articuno,"[16.675636580865284, 3.0055815939030417]",2022-11-28 11:22:50,2022-11-28 11:22:50
admin,Machop,"[24.91475119173618, 8.291248453753653]",2022-11-09 12:57:54,2022-11-09 12:57:54
admin,Venonat,"[29.61434030214683, 8.839625883664189]",2022-11-20 23:25:25,2022-11-20 23:25:25
admin,Beedrill,"[22.637593101788454, 2.516075507729644]",2022-11-30 16:06:25,2022-11-30 16:06:25
admin,Sandshrew,"[19.757959851092618, 5.638068324070073]",2022-11-23 03:16:52,2022-11-23 03:16:52
admin,Arcanine,"[30.79489571405697, 0.03267463577600882]",2022-11-16 06:14:04,2022-11-16 06:14:04
admin,Meowth,"[17.18190914646762, 4.02333572671564]",2022-11-14 22:46:45,2022-11-14 22:46:45
admin,Butterfree,"[19.525702639119146, 3.1468127679745073]",2022-11-27 17:22:32,2022-11-27 17:22:32
admin,Machoke,"[5.357556490988631, 3.216622958730817]",2022-11-30 21:32:32,2022-11-30 21:32:32
admin,Kingler,"[21.170544255350894, 1.8037587344757045]",2022-11-16 00:51:03,2022-11-16 00:51:03
admin,Blastoise,"[15.054481461510164, 2.6334430629481975]",2022-11-19 03:38:51,2022-11-19 03:38:51
admin,Seadra,"[14.613643412455124, 3.1975449874200335]",2022-11-07 04:58:16,2022-11-07 04:58:16
admin,Doduo,"[0.886324430215164, 5.344506321957816]",2022-11-28 02:06:54,2022-11-28 02:06:54
admin,Magnemite,"[31.828608532642427, 7.061161575060407]",2022-11-28 11:31:00,2022-11-28 11:31:00
admin,Alakazam,"[16.02566327730408, 0.7602342264299211]",2022-11-29 14:38:22,2022-11-29 14:38:22
admin,Chansey,"[35.54617685000595, 1.7026339700007997]",2022-11-10 07:03:05,2022-11-10 07:03:05
admin,Jigglypuff,"[8.045734137824269, 3.842056533496603]",2022-11-15 17:01:22,2022-11-15 17:01:22
admin,Cloyster,"[7.275479335324815, 2.382378553470099]",2022-11-19 23:59:41,2022-11-19 23:59:41
admin,Kadabra,"[14.277738495701175, 6.263860172227487]",2022-11-05 23:06:49,2022-11-05 23:06:49
admin,Primeape,"[5.3978657926075035, 4.763598813279319]",2022-11-28 13:58:22,2022-11-28 13:58:22
admin,Rapidash,"[5.006682712076369, 2.0925325449910748]",2022-11-18 01:45:43,2022-11-18 01:45:43
admin,Nidoqueen,"[27.793105083326196, 8.659154317160091]",2022-11-07 02:50:17,2022-11-07 02:50:17
admin,Weedle,"[16.227425455853208, 2.70982990045203]",2022-11-14 11:14:23,2022-11-14 11:14:23
admin,Kadabra,"[11.041077378564971, 1.9784687096331177]",2022-11-26 01:06:04,2022-11-26 01:06:04
admin,Clefairy,"[37.6264672343652, 5.6571610316673215]",2022-11-23 03:01:27,2022-11-23 03:01:27
admin,Haunter,"[26.55130778411118, 2.8120614373604003]",2022-11-12 15:37:59,2022-11-12 15:37:59
admin,Voltorb,"[5.577562339075843, 7.4818462229391605]",2022-11-20 18:08:08,2022-11-20 18:08:08
admin,Arbok,"[31.008588743861395, 6.255466350713758]",2022-11-17 01:09:15,2022-11-17 01:09:15
admin,Machamp,"[10.892445471756904, 0.4351877049411057]",2022-11-26 01:31:37,2022-11-26 01:31:37
admin,Beedrill,"[6.624662035011095, 6.177851993853338]",2022-11-07 20:09:20,2022-11-07 20:09:20
admin,Tauros,"[24.407334692628663, 8.061181519805587]",2022-11-28 16:54:28,2022-11-28 16:54:28
admin,Blastoise,"[8.41079159900068, 5.252932446449004]",2022-11-12 20:14:19,2022-11-12 20:14:19
admin,Electabuzz,"[3.0748106377187367, 5.742703636809297]",2022-11-09 09:59:30,2022-11-09 09:59:30
admin,Dodrio,"[2.178818556721782, 9.042255629247814]",2022-11-28 03:45:12,2022-11-28 03:45:12
admin,Staryu,"[22.13952995484309, 2.5622642079309896]",2022-11-11 00:07:22,2022-11-11 00:07:22
admin,Parasect,"[21.574557226405574, 3.6166961684833856]",2022-11-11 00:19:25,2022-11-11 00:19:25
admin,Mankey,"[26.31994822624121, 3.3580878543399697]",2022-11-06 16:51:16,2022-11-06 16:51:16
admin,Seadra,"[26.76479504350901, 7.743231105345321]",2022-11-23 01:58:22,2022-11-23 01:58:22
admin,Exeggcute,"[2.306238176499158, 0.2378524595223741]",2022-11-24 13:46:06,2022-11-24 13:46:06
admin,Dragonair,"[39.4481782413633, 0.13421826416008198]",2022-11-04 02:58:10,2022-11-04 02:58:10
admin,Farfetch'd,"[7.259806324533491, 5.996372529601778]",2022-11-20 21:18:07,2022-11-20 21:18:07
admin,Caterpie,"[13.986027321359732, 9.50084544525741]",2022-11-30 00:09:55,2022-11-30 00:09:55
admin,Gloom,"[3.7978976846191337, 3.348352640898228]",2022-11-30 04:56:03,2022-11-30 04:56:03
admin,Metapod,"[3.0331908304892607, 0.6342431386264114]",2022-11-13 21:30:56,2022-11-13 21:30:56
admin,Machamp,"[9.985126862374054, 1.5643781366682097]",2022-11-08 05:16:52,2022-11-08 05:16:52
